Country,Happiness_Rank,Happiness_Index,year,Coef_Human_Inequality,Elderly_Dependency_Pct,Empl_Agriculture,Empl_Nonagriculture_Pct_Female,Empl_Pop_Ratio,Empl_Services,Empl_Vulnerable_Pct,Expected_years_of_schooling,Exports_Imports_PctGDP,Female_Bank_Acct_Pct,Finance_Sector_Domestic_Credit_PctGDP,Foreign_Direct_Investment_PctGDP,GDP,GDP_pc,GNIpc_female,GNIpc_male,Gross_Capital_PctGDP,Gross_Fixed_Capital_PctGDP,Gross_National_Income,HDI_rank,Idx_Education,Idx_Gender_Development,Idx_Gender_Inequality,Idx_Human_Development,Idx_Human_Development_female,Idx_Human_Development_male,Idx_Income,Idx_IneqAdj_education,Idx_IneqAdj_income,Idx_IneqAdj_Life_Exp,Idx_Red_List,Ineq_education,Ineq_HDI_Loss,Ineq_income,Ineq_Life_Exp,Inequality-adjusted_HDI,Infants_Missing_DPT_Vaccine,Infants_Missing_measles_Vaccine,Labor_Participation,Labor_Participation_female,Labor_Participation_male,Life_Exp_Birth,Life_Exp_Birth_female,Life_Exp_Birth_male,Life_Exp_index,MtoF_Ratio_birth,Parlaiment_Pct_Female,Pop_15–64,Pop_65,Pop_Total,Pop_under5,Pop_Urban_Pct,Private_capital_flows_PctGDP,Refugees_from_country_1000s,Remittances_inflows_PctGDP,School_Expected_Years_female,School_Expected_Years_male,School_Mean_Years,School_Mean_Years_female,School_Mean_Years_male,School_Secondary_Pop_Pct,School_Secondary_Pop_Pct_female,School_Secondary_Pop_Pct_male,Teen_Birth_Rate,Unemployment_FtoM_Ratio,Unemployment_total,Unemployment_youth,Working_Poor_Pct_3.10day,Young_Dependency_Pct,Youth_Unemployment_FtoM
United Arab Emirates,21,6.825,2017,NA,1.346,0.4,12.1,78.3,60.7,0.4,13.64343,172.811,76.41671753,100.7814908,NA,632.5684955,67293.48276,24972.689759999997,84129.77931000001,24.811620160000004,22.9897787,67804.55851,34,0.7383174999999998,0.968173096,0.23213911,0.8627566600000001,0.8319420620000001,0.8592906220000002,0.984764717,NA,NA,0.837331938,0.8657200000000002,NA,NA,NA,5.2,NA,3,1,79.7,40.9,92,77.412,78.924,76.71700000000001,0.883261538,1.05,22.5,7.986000000000001,0.107518,9.400145,0.457002,86.2,NA,0.14400000000000002,NA,14.3053,13.405400000000002,10.78,11.943,9.722199999999999,68.96000000000001,78.8,65.66,28.379,3.3846153849999996,1.7,5.1,0.5,16.355,1.214285714
Afghanistan,154,3.203,2017,28.177390000000003,4.763,62.2,11.56,49.5,31.1,66.1,10.39716,NA,7.160684585999999,-2.387999655,0.256494,64.09582154,1803.987487,540.6781186000001,3030.0325660000003,NA,NA,1823.52936,168,0.41481000000000007,0.6251141989999999,0.6527251930000001,0.49769511399999994,0.364330332,0.582822039,0.43856900600000004,0.226630738,0.3913482810000001,0.485194646,0.8371900000000001,45.365170000000006,29.58972549,10.767,28.4,0.35042849600000003,27,38,54.2,19.5,86.7,64.04700000000001,65.425,62.764,0.677646154,1.06,27.44479495,19.247999999999998,0.916863,35.530080999999996,5.271263000000002,25.2,-0.4481857,2621.0910000000003,1.81713,8.0036,12.6552,3.7800000000000002,1.948,6.006,25.12,11.360000000000001,36.86,64.462,1.5875,8.8,17.7,98.2,79.824,1.053571429
Albania,107,4.719,2017,9.976052142,18.997999999999998,40.3,37.54,48.3,41.1,57.2,14.77288,78.0756,38.10295868000001,63.290499800000006,7.92276,33.91665026,11803.43059,9701.721796000002,14027.80057,25.224036579999996,25.224036579999996,11885.50814,68,0.7445281109999999,0.9704640259999999,0.23817487799999998,0.7849109729999999,0.7721221609999999,0.79562162,0.7217299260000001,0.6813119869999998,0.633409002,0.817130154,0.8549500000000001,8.490763886,9.990828240999999,12.237392539999998,9.2,0.706491866,1,4,56.1,47.2,64.9,78.495,80.595,76.543,0.8999230770000001,1.08,27.85714286,2.034,0.386419,2.930187,0.177175,59.4,-9.219334,12.176,10.0532,15.0308,14.4429,10.02511,9.832500000000001,10.238499999999998,92.89328427000001,93.09790235,92.76778303,20.667,0.93006993,13.9,30,1.5,25.061999999999998,0.964630225
Armenia,116,4.559,2017,9.791106667,16.336000000000002,34.4,42.4,49.2,49.7,41.6,12.96123,88.4535,40.906436920000004,58.23193784000001,2.12989,25.75156363,8787.57994,6357.535919,12281.06431,19.027547889999997,17.31200669,9143.677636999999,83,0.748951167,0.969369418,0.2624025650000001,0.7551126829999999,0.740196062,0.763585118,0.682114476,0.726969824,0.5631648300000001,0.7669480000000001,0.8446000000000001,2.9349499999999997,9.989291986,17.43837,9,0.679682272,3,4,60.1,51.4,70.6,74.782,77.79700000000001,71.427,0.8428000000000001,1.1300000000000001,18.0952381,2.0149999999999997,0.329162,2.9304499999999996,0.19823900000000003,63.1,-1.184851,10.797999999999998,13.3409,13.365200000000002,12.578299999999999,11.66751,11.663400000000001,11.672500000000001,97.22246,96.87118,97.64477,23.165,1.2317073169999997,18.2,39,10.1,29.096,1.1782477340000004
Argentina,47,6.086,2017,13.854097200000002,17.521,0.5,40.09,54.6,76.1,21.4,17.424039999999998,25.0146,50.75725174,39.242921120000005,1.8596599999999999,838.2237796000002,18933.907150000003,12394.535750000001,24788.78922,19.07339665,14.809083630000002,18460.73665,47,0.8156487780000001,0.997019855,0.35787238800000004,0.8248496500000002,0.816176203,0.8186157970000001,0.7882437339999999,0.764789401,0.584665279,0.7899675379999999,0.8608000000000001,6.235450612,14.30055514,25.82684098,9.5,0.706891571,9,11,59.9,47.3,73.2,76.738,80.44100000000002,72.96400000000001,0.8728923080000001,1.04,38.905775080000005,28.296,4.957669000000001,44.271041,3.737498,91.7,-7.112725999999999,0.129,0.090802,18.654400000000003,16.2,9.949430000000001,10.1322,9.6601,64.84,65.9,62.78,62.790000000000006,1.4931506849999998,8.7,24.7,2.8,38.934,1.1650943399999998
Austria,10,7.246,2017,7.7652033330000005,28.784999999999997,4.3,47.2,57,70.1,8.1,16.0812,104.708,98.37577056999997,126.7327141,3.30456,400.26139799999993,45436.68582,35626.34204,55590.714570000004,25.08628405,23.510803440000004,45415.10117999999,20,0.8516571070000001,0.9708467949999999,0.071365884,0.907755179,0.893305008,0.9201297390000001,0.924223883,0.829764068,0.760405477,0.9217984620000002,0.8962,2.5706399999999996,8.044746826,17.724970000000003,3,0.8347285730000001,6,4,60.3,55,66,81.77,84.11,79.361,0.9503076920000001,1.06,33.606557380000005,5.826999999999999,1.677341,8.735453,0.41638100000000006,58.1,5.558438,0.009,0.7208410000000001,16.383399999999998,15.7938,12.148713199999998,11.7679,12.5584,100,100,99.9967,6.893999999999999,0.8644067799999999,5.5,10.4,NA,21.125,0.936936937
Australia,11,7.228,2017,7.974146298,23.675,2.6,46.58,61.1,78.3,10.8,22.92125,41.893,99.19509124999999,177.13977569999994,3.6838100000000003,1098.310624,44648.70991,35323.23527999999,51857.31918,24.17924414,24.001210450000002,43560.05774,3,0.928501333,0.9746954520000002,0.109090919,0.938631285,0.9256525449999999,0.9496838660000001,0.917924248,0.9041519530000001,0.7554516560000001,0.935346954,0.8277100000000001,2.6224388929999995,8.241722129999998,17.7,3.6,0.8612719030000001,2,5,64.8,59.2,70.5,83.068,84.977,81.17799999999998,0.9702769229999999,1.06,32.74336283000001,16.011000000000003,3.790712,24.450561,1.57412,85.9,-3.608407,0.014,0.15163200000000002,23.3266,22.5204,12.855040000000002,12.9316,12.777299999999999,89.97710000000001,90.0339,89.91948000000001,12.902000000000001,1.0357142859999997,5.7,12.6,NA,29.034000000000002,0.9130434780000001
Azerbaijan,90,5.208,2017,9.874310603,8.511,37.4,43.83,62.8,48.5,56.1,12.650430000000002,90.6636,27.71962547,29.50439208,7.03716,156.29404309999998,15847.418829999999,10089.08007,21151.780310000002,24.14810844,23.620412599999998,15599.61753,80,0.7090844999999999,0.949377968,0.317567566,0.756965427,0.733754201,0.772878901,0.762805989,0.682395043,0.695229006,0.6655706149999999,0.90998,3.7639318100000008,10.041283389999998,8.859000000000002,17,0.6809563839999998,3,2,66.1,62.9,69.5,72.12299999999999,75.16499999999999,69.077,0.801892308,1.1300000000000001,16.8,6.949000000000001,0.5914039999999999,9.827589000000001,0.8846950000000001,55.3,-7.293640000000001,10.32,2.7814300000000003,12.643899999999999,12.6544,10.730509999999999,10.4502,11.0357,95.60848999999999,93.84367,97.52972999999999,53.524,1.295454545,5,13.7,1.5,32.922000000000004,1.0148148149999998
Bosnia and Herzegovina,78,5.386,2017,15.27605608,23.909,19.1,32.7,34.7,48.7,20.9,14.218442999999999,86.9273,54.7417984,56.801496189999995,2.3897999999999997,41.08082814,11713.89478,7723.116587,15856.415889999998,20.47805386,16.75068974,11716.020700000001,77,0.718054083,0.923817063,0.16594619600000005,0.768450831,0.7394479469999999,0.8004268120000001,0.7195603639999998,0.576110601,0.5744943330000001,0.826444108,0.90357,19.767798229999997,15.52679932,20.16037,5.9,0.6491350120000001,8,31,46.6,35.2,58.7,77.087,79.56400000000001,74.551,0.8782615380000001,1.06,19.29824561,2.4299999999999997,0.581079,3.5070170000000003,0.15533000000000002,47.9,-1.5635189999999999,17.694000000000003,10.986400000000001,14.8911,14.4608,9.692919999999999,8.6328,10.853800000000001,79.87346,71.70435,88.71581,10.019,2.0888888889999997,25.6,55.4,0.2,20.387999999999998,1.2338530069999998
Bangladesh,125,4.456,2017,23.42182333,7.662999999999999,39.1,18.38,54,39.9,57.5,11.364567200000002,35.303999999999995,35.83634567,63.66930332000001,0.8615,580.2935432000002,3523.983851,2040.80038,5285.425679000001,30.51045153,30.51045153,3676.9233780000004,136,0.508459756,0.88117434,0.5423126869999999,0.6081558370000001,0.5670413860000001,0.6435064659999999,0.544504773,0.31876079300000004,0.459252096,0.671880246,0.7657,37.308550000000004,24.097789,15.65692,17.3,0.461603727,1,6,56.5,33,79.8,72.80799999999999,74.62299999999999,71.191,0.8124307689999999,1.05,20.285714289999994,109.55799999999999,8.395237000000002,164.66975099999996,15.166773,35.9,-0.6513528999999999,16.779999999999998,5.405260000000001,11.719199999999999,11.3061,5.783320000000001,5.2064,6.7268,45.5,44,48.160000000000004,83.508,2.1212121209999997,4.4,11.4,67.3,42.641,1.1067961169999998
Belgium,18,6.923,2017,8.650563333000001,28.866,1.3,46.3,49.3,77.4,10.8,19.762399999999996,169.403,98.81755066000002,135.655178,-6.30533,485.116229,42658.57617,33259.76727,51301.69753,24.62559249,23.27727485,42156.37247,17,0.892796333,0.9708563909999999,0.047536186,0.916066037,0.901293263,0.9283486950000001,0.9129764530000001,0.81518287,0.7882785679999998,0.9091706460000001,0.9855599999999999,8.693299999999999,8.742911705999997,13.658389999999999,3.6,0.8359751920000001,1,4,53.2,47.8,58.7,81.303,83.616,78.922,0.9431230770000001,1.05,41.428571430000005,7.353,2.1225300000000002,11.429336000000001,0.6465139999999999,98,7.490936,0.053000000000000005,2.1335100000000002,20.763199999999998,18.7788,11.78389,11.6314,11.9464,84.35792000000001,82.18702,86.67337999999998,4.878,0.934210526,7.4,19,NA,26.572,0.9268292680000001
Burkina Faso,115,4.587,2017,31.780691369999996,4.596,28.3,48.33,62.3,39.8,87.2,8.525590000000001,62.8303,34.49893570000001,31.644703829999997,NA,32.68828014,1703.101629,1288.547008,2013.507358,25.53614148,24.57205201,1650.0920959999999,183,0.2858062780000001,0.8702619770000001,0.610299994,0.4234231850000001,0.3934827800000001,0.45214290700000004,0.4234720840000001,0.17390513400000004,0.32103723599999995,0.4265169230000001,0.98915,39.15279412,32.054600259999994,24.18928,32,0.28769657600000004,5,12,66.5,58.2,75.2,60.77,61.431,59.98,0.6272307689999999,1.05,11.02362205,10.059000000000001,0.46229699999999996,19.193382,3.2817160000000003,28.7,NA,2.7030000000000003,3.4514399999999994,8.2766,8.7684,1.4695299999999998,1.006,2.0484,8.488349999999999,6.021845243,11.650446740000001,104.329,2.2195121949999996,6.3,8.6,66.8,86.208,1.563636364
Bulgaria,97,5.011,2017,12.28211667,32.02,6.3,47.809999999999995,50.1,64.5,8.2,14.81046,131.122,73.63685608,55.29801452000001,2.9143,131.3537906,18563.30662,14776.966489999999,22929.707480000005,20.876883660000004,19.209965210000004,18740.111839999998,51,0.8052293330000001,0.9901067509999999,0.217373367,0.813006249,0.808053166,0.8161273160000001,0.7905126079999998,0.752757933,0.6037143209999999,0.7876529539999999,0.9413400000000001,6.51633,12.666669050000001,23.630020000000002,6.7,0.7100254380000001,4,6,53.4,47.8,59.6,74.874,78.369,71.485,0.8442153849999999,1.06,23.75,4.601999999999999,1.4736559999999999,7.0845709999999995,0.320467,74.7,3.96845,0.722,3.88038,15.0366,14.598799999999999,11.81483,11.8731,11.7508,94.815,93.67593999999998,96.06474,39.5,0.8656716420000002,6.3,14.4,NA,21.915,0.98630137
Bahrain,37,6.199,2017,NA,3.045,1,20.59,71.3,63.9,1.8,15.98681,NA,75.40673828,NA,1.4696299999999998,64.61501290999999,43290.70452,18774.086880000006,55130.17899,NA,NA,41579.92715999999,43,0.7578057220000001,0.9311480550000001,0.222235607,0.846108339,0.8051416450000001,0.8646762900000001,0.910896668,0.613793143,NA,0.828367262,0.84923,19.003891760000005,NA,NA,5.6,NA,2,1,72.2,44,87,77.038,78.145,76.189,0.8775076920000001,1.04,15,1.163,0.03540399999999999,1.492584,0.10749900000000001,89.2,9.926572,0.501,NA,16.603800000000003,15.596400000000001,9.41183,9.293,9.5306,59.160000000000004,63.720000000000006,57.06,13.368,8.6,1.3,5.8,NA,25.315,2
Burundi,145,3.775,2017,32.83918,4.886,91.5,21.66,77.7,6.1,92.4,11.684019999999999,NA,6.726228237,32.79912604000001,NA,7.629147845999999,702.225313,806.8546326999999,594.3088962,NA,NA,702.2560922,185,0.42351911100000006,1.001805984,0.47066428200000004,0.41721617400000005,0.4185802860000001,0.4178257000000001,0.2944269490000001,0.25627899500000006,0.23280536100000002,0.360515123,0.92128,39.48821,33.342550970000005,20.929329999999997,38.1,0.278105659,6,10,78.9,80.2,77.5,57.85699999999999,59.879,55.882999999999996,0.5824153849999998,1.03,37.80487804999999,5.6979999999999995,0.27838000000000007,10.864245,1.9521389999999998,12.7,NA,439.329,0.9635629999999998,11.2958,12.1114,2.96889,2.7174,3.6723,9.28,7.5,10.46,26.781999999999996,0.55,1.6,2.9,89.5,85.79700000000001,0.6904761899999998
Benin,102,4.883,2017,36.31635,5.998,43.2,55.74,69.1,38.3,88,12.56764,79.386,28.58588791,25.93297724,NA,23.06926948,2064.236334,1795.1914789999998,2328.944163,28.569658420000003,28.569658420000003,2061.433065,163,0.47073544399999995,0.8753482100000002,0.6114863229999998,0.5146196730000001,0.47912984500000005,0.547359142,0.45709260300000004,0.265229343,0.318627095,0.41171,0.90996,43.65639,36.56257996000001,30.292659999999998,35,0.326461443,14,26,70.9,68.7,73.1,61.171,62.683,59.629000000000005,0.6334,1.04,7.228915662999999,6.045,0.362586,11.175692000000002,1.809238,46.8,NA,0.583,2.8716299999999997,11.0672,14.0429,3.64903,3.014,4.26,25.4,18.2,32.720000000000006,86.096,1.173913043,2.5,5.2,73.5,78.887,1.1063829790000004
Bolivia,61,5.779,2017,25.670235110000004,10.873000000000001,27,40.949999999999996,65.3,50.6,31.3,14.024227469999998,56.7047,53.85283279,68.27203615999998,1.9319799999999998,76.09942311,6885.828577,4686.422732,8736.578662999998,22.22028662,21.26835549,6714.027191,118,0.686730874,0.9286090740000001,0.450451118,0.6925369709999998,0.6645202859999999,0.715608219,0.63545884,0.549161234,0.4335216820000001,0.5693200620000001,0.8705200000000001,20.03254046,25.826956720000005,31.77816486,25.2,0.5136757470000001,9,17,67.4,55.2,79.9,69.473,72.05799999999999,67.001,0.761123077,1.05,51.80722892,6.813999999999999,0.740878,11.0516,1.193854,69.1,-5.411306000000001,0.528,3.4794699999999996,14.0019,14.0465,8.91507,8.1999,9.6738,58.2,50.52390588000001,59.48890159,68.145,1.4615384619999998,3.1,6.6,9.7,51.315999999999995,1.1578947369999997
Brazil,32,6.3,2017,23.167873280000002,12.27,10.3,44.39,55.5,68.8,27.9,15.39793,24.119800000000005,67.51464844000002,111.26073769999999,3.4216499999999996,2951.6870849999996,14103.451529999998,10072.52666,17566.26931,15.502819800000001,15.634520909999999,13755.336929999998,79,0.6863869439999998,0.992243091,0.406749409,0.75924537,0.754967282,0.760869275,0.743800231,0.5353167469999999,0.470869134,0.7646910150000001,0.90143,22.00948,23.91771837,36.69413983000001,10.8,0.5776512010000001,1,3,63.7,53.2,74.7,75.723,79.336,72.112,0.857276923,1.05,11.27946128,145.875,17.899128,209.28827800000002,14.828076999999999,86.3,-2.462586,0.8550000000000001,0.13129500000000002,15.855400000000003,14.9406,7.76,7.977200000000001,7.694599999999999,59.96,61.027103190000005,57.68868228,61.597,1.348214286,12.9,30.5,6.4,31.201,1.1380597010000002
Bhutan,95,5.082,2017,26.3725566,7.123999999999999,56.8,32.14,65.2,33.5,71.5,12.268229999999999,74.03190000000001,27.681879040000002,NA,-0.4375740000000001,7.033150121,8708.597120999999,6002.181979000001,9888.553844,47.15993583000001,47.15993583000001,8064.8276510000005,134,0.445240833,0.8925825469999998,0.4759583610000001,0.6124176089999999,0.575850599,0.645151085,0.6631493789999999,0.259447756,0.5332450470000001,0.6394527689999998,0.7993499999999999,41.72866981000001,27.242002499999995,19.589,17.8,0.4455827890000001,1,3,66.8,58,74.3,70.565,70.87599999999999,70.258,0.7779230770000001,1.04,8.333333333,0.554,0.039449,0.80761,0.06969,40.2,0.43757360000000006,7.952,1.71801,12.3762,12.1614,3.1337,2.1309,4.167799999999999,9.616023407999998,5.959489861,13.731157819999998,20.339000000000002,1.736842105,2.4,10.2,9.6,38.72200000000001,1.228915663
